restaurant,tag,url,review,len,rating,count
사계솔,"족발,보쌈",34542221,"['4.3', '279']",2,4.3,279.0
더부스 도곡점,"맥주,호프",1708273844,['147'],1,,147.0
차돌49 도곡점,소고기구이,36636340,"['4.72', '141']",2,4.72,141.0
에그드랍 양재역점,샌드위치,1567180996,"['4.51', '999']",2,4.51,999.0
타짜도르 도곡점,"카페,디저트",1085137969,"['4.46', '395']",2,4.46,395.0
미니멀리스트키친 이수부,양식,36836424,"['4.9', '53']",2,4.9,53.0
태영생막창 서울본점,"곱창,막창,양",952289193,"['4.47', '61']",2,4.47,61.0
빈티지라운지,바(BAR),36195942,"['4.1', '44']",2,4.1,44.0
군선생 매봉점,요리주점,31119657,"['4.43', '190']",2,4.43,190.0
키퍼스마켓 매봉점,카페,1598622072,['98'],1,,98.0
커피에스페란토,카페,38648006,"['4.54', '399']",2,4.54,399.0
플로렛플라워카페,"카페,디저트",288529390,"['4.59', '382']",2,4.59,382.0
바나프레소 양재역점,바나프레소,1488531929,"['4.42', '999']",2,4.42,999.0
원할매이모네닭한마리,닭요리,38325046,"['4.32', '349']",2,4.32,349.0
두코 매봉역점,두부요리,1027054489,['58'],1,,58.0
라파티세리킴 도곡점,베이커리,1390444124,['147'],1,,147.0
갓포문,일식당,19816442,"['4.46', '196']",2,4.46,196.0
트래고드,"카페,디저트",1946888536,"['4.49', '436']",2,4.49,436.0
더와인,와인,12043400,"['4.5', '61']",2,4.5,61.0
와바 도곡점,"맥주,호프",1539822371,"['4.61', '94']",2,4.61,94.0
스시나미,일식당,1495333092,"['4.54', '120']",2,4.54,120.0
한스포,베트남음식,13476805,"['4.38', '707']",2,4.38,707.0
투썸플레이스 도곡타워팰리스점,카페,1829476110,['179'],1,,179.0
이차돌 뱅뱅사거리점,소고기구이,1192443043,"['4.41', '487']",2,4.41,487.0
정닭곰탕,한식,1354987408,"['4.46', '147']",2,4.46,147.0
커피빈 도곡점,카페,11739037,"['4.53', '680']",2,4.53,680.0
여민락,한식,18548850,"['4.53', '262']",2,4.53,262.0
쿠스미티 타워팰리스점,"카페,디저트",1829719957,"['4.5', '164']",2,4.5,164.0
윈썸,"카페,디저트",1256249806,['165'],1,,165.0
더한순대 양재본점,"순대,순댓국",1296599077,['257'],1,,257.0
멜도씨,양식,1024605017,['21'],1,,21.0
할리스 도곡점,카페,36949079,"['4.42', '999']",2,4.42,999.0
사천루,중식당,37838317,"['4.34', '621']",2,4.34,621.0
갈빗길,"육류,고기요리",1668290477,['73'],1,,73.0
더 다이브,양식,1579624210,"['4.95', '185']",2,4.95,185.0
스텔라떡볶이 도곡렉슬점,떡볶이,1193207426,"['4.32', '174']",2,4.32,174.0
굽네치킨 도곡2동점,"치킨,닭강정",13395003,"['4.24', '84']",2,4.24,84.0
티제이버거앤파스타 도곡,"스파게티,파스타전문",1627131561,"['4.4', '76']",2,4.4,76.0
베이커리 제레미,베이커리,1888050849,['83'],1,,83.0
더펍사운드온 양재도곡점,"맥주,호프",1490789539,['30'],1,,30.0
커피랑도서관 양재점,스터디카페,520334961,"['4.09', '47']",2,4.09,47.0
프랭크버거 도곡점,햄버거,1163068262,['52'],1,,52.0
후포항,생선회,18548875,"['4.38', '75']",2,4.38,75.0
BBQ치킨 서초양재점,"치킨,닭강정",1196193293,"['4.29', '88']",2,4.29,88.0
커피빈 도곡동지오빌딩점,카페,873581470,"['4.43', '394']",2,4.43,394.0
골목안생태집 도곡본점,"해물,생선요리",1172343903,"['4.3', '123']",2,4.3,123.0
조우,일식당,20572279,"['4.19', '188']",2,4.19,188.0
한재용베이커리,베이커리,20565553,"['4.32', '584']",2,4.32,584.0
야마모토스시 도곡동점,"초밥,롤",20601123,"['4.1', '103']",2,4.1,103.0
하루엔소쿠 양재역점,돈가스,844082348,"['4.21', '521']",2,4.21,521.0
Le82,바(BAR),1379035482,"['4.5', '106']",2,4.5,106.0
박성훈장,게요리,1475234114,"['4.5', '64']",2,4.5,64.0
장수촌풍천장어,"장어,먹장어요리",1997046045,"['4.27', '260']",2,4.27,260.0
이스터블,아시아음식,1120966493,['79'],1,,79.0
경성찹쌀꽈배기 양재역점,베이커리,1758630315,"['4.42', '653']",2,4.42,653.0
부산아지매국밥 도곡점,국밥,1530721089,"['3.99', '294']",2,3.99,294.0
cafe MJ194,"카페,디저트",37554094,"['4.6', '259']",2,4.6,259.0
쉐플로,양식,19743812,"['4.44', '75']",2,4.44,75.0
큰맘할매순대국 매봉역점,"순대,순댓국",36610345,"['4.23', '314']",2,4.23,314.0
송송카츠,돈가스,1119459568,"['4.46', '176']",2,4.46,176.0
마포갈비,"육류,고기요리",11716299,"['3.88', '138']",2,3.88,138.0
소가횟집,생선회,13207961,"['4.13', '212']",2,4.13,212.0
예당,한식,18855701,"['4.31', '319']",2,4.31,319.0
플레이보6,한식,1178839206,"['4.25', '999']",2,4.25,999.0
더데이즈커피,"카페,디저트",1488470867,"['4.86', '84']",2,4.86,84.0
카레데이,카레,20336026,"['4.28', '126']",2,4.28,126.0
동대문엽기떡볶이 양재점,분식,37003739,"['4.43', '656']",2,4.43,656.0
칵칵,"카페,디저트",1280253304,['63'],1,,63.0
도스타코스,"멕시코,남미음식",1630998891,"['4.62', '192']",2,4.62,192.0
스파게티스토리,스파게티스토리,30922907,"['4.34', '498']",2,4.34,498.0
누구나홀딱반한닭 도곡점,"치킨,닭강정",1476510943,"['4.41', '223']",2,4.41,223.0
직화당,한식,1735732270,"['4.67', '167']",2,4.67,167.0
청실홍실 도곡점,국수,1678984776,"['4.02', '305']",2,4.02,305.0
마라홀릭 마라탕 양재역점,중식당,1889974700,['839'],1,,839.0
바른치킨 강남매봉점,"치킨,닭강정",34462640,"['4.34', '210']",2,4.34,210.0
남도복국 매봉점,복어요리,1113238515,"['4.44', '233']",2,4.44,233.0
스시와이키키,"초밥,롤",1214952258,['35'],1,,35.0
교촌치킨 도곡점,"치킨,닭강정",1623128201,"['4.31', '346']",2,4.31,346.0
빨간모자피자 양재점,피자,11781553,"['4.56', '191']",2,4.56,191.0
정도식당,한식,1258319739,['21'],1,,21.0
파파존스 도곡점,피자,1443039397,"['4.51', '216']",2,4.51,216.0
일품향 본점,일품향,32793738,"['4.2', '483']",2,4.2,483.0
감탄계숯불치킨 도곡점,"치킨,닭강정",1405260631,['92'],1,,92.0
고미,일식당,1116544130,['14'],1,,14.0
봉봉456,"카페,디저트",1390390087,"['4.33', '70']",2,4.33,70.0
별난낙지,낙지요리,38275502,"['4.3', '274']",2,4.3,274.0
도곡참치,생선회,20567207,"['4.14', '170']",2,4.14,170.0
카페드누보,카페,1610491842,"['4.66', '187']",2,4.66,187.0
뚜레쥬르 뱅뱅사거리점,베이커리,18548937,"['4.31', '999']",2,4.31,999.0
매머드커피익스프레스 매봉역점,카페,1751947877,"['4.44', '890']",2,4.44,890.0
고씨네 강남도곡점,카레,55737564,"['4.38', '269']",2,4.38,269.0
송담추어탕 도곡점,추어탕,1098724255,"['4.31', '492']",2,4.31,492.0
도곡동쌍커피,"카페,디저트",1947216174,"['4.75', '44']",2,4.75,44.0
라벨커피,"카페,디저트",1867133038,"['4.36', '194']",2,4.36,194.0
소풍가는날,김밥,1718880726,"['4.29', '64']",2,4.29,64.0
28번가,떡볶이,1396973329,"['4.33', '122']",2,4.33,122.0
배스킨라빈스 FLOW도곡,아이스크림,1974826763,"['24', '137']",2,24,137.0
샐러디치오도씨 강남1호점,"다이어트,샐러드",1376829983,['74'],1,,74.0
트릿츠 바이 유니스,케이크전문,213471734,"['5', '133']",2,5,133.0
버거킹 강남도곡점,햄버거,1374016793,"['4.37', '999']",2,4.37,999.0
다크써클브로스 SSG푸드마켓도곡점,아시아음식,1370022306,"['4.35', '119']",2,4.35,119.0
정성이가득찬집밥 강남직영점,"백반,가정식",1521729703,"['4.49', '124']",2,4.49,124.0
의정부 도연부대찌개 본점,"찌개,전골",31886846,"['4.35', '240']",2,4.35,240.0
삼삼이네술집,요리주점,1222843967,"['4.33', '86']",2,4.33,86.0
에스타미네스탠드,"카페,디저트",1268061360,"['4.66', '232']",2,4.66,232.0
홈스테드 타워팰리스점,카페,33647114,"['4.26', '378']",2,4.26,378.0
다락방,카페,31714829,"['4.37', '71']",2,4.37,71.0
곽선생왕만두 매봉역점,만두,1564260061,"['4.41', '245']",2,4.41,245.0
문어야 도곡동본점,"해물,생선요리",13565377,"['4.63', '79']",2,4.63,79.0
텐퍼센트커피 양재역점,카페,1527112442,['89'],1,,89.0
슬로우캘리 도곡점,"다이어트,샐러드",1485675382,['69'],1,,69.0
두메 도곡점,한식,36932173,"['4.32', '271']",2,4.32,271.0
요거프레소 군인공제회관점,카페,36257379,"['4.65', '189']",2,4.65,189.0
신의주찹쌀순대,"순대,순댓국",20885730,"['4.36', '999']",2,4.36,999.0
백소정 일원점,일식당,1360159582,['316'],1,,316.0
헤비레이어스,"카페,디저트",1198320216,['228'],1,,228.0
카페알케미,"카페,디저트",136397665,"['4.52', '763']",2,4.52,763.0
스시류 일원본점,"초밥,롤",1305122614,['744'],1,,744.0
카파노,햄버거,1181608808,"['4.77', '319']",2,4.77,319.0
대모산 칼국수,"칼국수,만두",460763291,"['4.42', '298']",2,4.42,298.0
정돈식당,"육류,고기요리",1802224066,"['4.4', '288']",2,4.4,288.0
티의 수채화 TEA.CHAE,"카페,디저트",1857219796,['70'],1,,70.0
대청뼈다귀감자탕,감자탕,20627260,"['4.45', '932']",2,4.45,932.0
비첼 더 테이블,이탈리아음식,36046991,['448'],1,,448.0
라이라이,중식당,37534358,"['4.1', '568']",2,4.1,568.0
복대감 일원동점,복어요리,32769358,"['4.27', '532']",2,4.27,532.0
서평기사식당,한식,20642561,"['4.36', '575']",2,4.36,575.0
세번째 아르보,와인,1766633885,"['4.81', '52']",2,4.81,52.0
어반스푼 개포점,이탈리아음식,1882903595,['184'],1,,184.0
보성녹돈,한식,32261005,"['4.5', '120']",2,4.5,120.0
폴바셋 일원역점,카페,1560525842,"['4.57', '999']",2,4.57,999.0
고영국참치,생선회,1137762762,"['4.8', '175']",2,4.8,175.0
대학촌,생선회,18850542,"['4.41', '100']",2,4.41,100.0
갯마을낙지,낙지요리,1456173711,['259'],1,,259.0
옥이이모,포장마차,19866296,"['4.47', '247']",2,4.47,247.0
별을품은곱창 본점,"곱창,막창,양",36040114,"['4.44', '266']",2,4.44,266.0
부전한돈,"육류,고기요리",37793407,"['4.63', '92']",2,4.63,92.0
옹기미가,낙지요리,19877678,"['4.28', '875']",2,4.28,875.0
국대오리,오리요리,38431855,"['4.48', '275']",2,4.48,275.0
춘천닭갈비 생오리 일원동점,닭갈비,31481796,"['4.44', '306']",2,4.44,306.0
투썸플레이스 강남일원점,카페,36948786,"['4.38', '846']",2,4.38,846.0
BBQ치킨 대청점,"치킨,닭강정",11798820,"['4.35', '354']",2,4.35,354.0
타메니,"카페,디저트",1917395294,['96'],1,,96.0
모너트,케이크전문,1235764696,['151'],1,,151.0
도꼬돈카츠 일원점,돈가스,36782028,"['4.4', '217']",2,4.4,217.0
김가네김밥 일원점,분식,11761089,"['4.33', '681']",2,4.33,681.0
sunflour bakeshop,"카페,디저트",1605676606,"['4.74', '127']",2,4.74,127.0
오씨네 대청점,생선회,37488813,"['4.46', '145']",2,4.46,145.0
카페인더무드 일원점,"카페,디저트",1667100130,"['4.58', '368']",2,4.58,368.0
돈프리미어,돈가스,1524575557,"['4.48', '155']",2,4.48,155.0
사이야 강남일원동점,이자카야,36476143,"['4.27', '140']",2,4.27,140.0
참다래,한정식,31311185,"['4.09', '141']",2,4.09,141.0
아티제 일원점,카페,32891544,"['4.28', '999']",2,4.28,999.0
BHC치킨 일원점,"치킨,닭강정",36508561,"['4.36', '181']",2,4.36,181.0
연이황소곱창 일원본점,"곱창,막창,양",1484990682,"['4.81', '312']",2,4.81,312.0
제주탐하리,"육류,고기요리",34817572,"['4.5', '162']",2,4.5,162.0
대림각황궁쟁반,중식당,33524787,"['4.26', '561']",2,4.26,561.0
술술풀리는포차,요리주점,1412755419,"['4.86', '44']",2,4.86,44.0
개성칡냉면,냉면,35069717,"['4.44', '522']",2,4.44,522.0
오늘와인한잔 일원점,와인,1426663615,"['4.4', '153']",2,4.4,153.0
미소야 일원점,돈가스,11761384,"['4.26', '337']",2,4.26,337.0
막창도둑 일원점,"곱창,막창,양",1601808449,"['4.44', '251']",2,4.44,251.0
바르다김선생 일원역점,분식,1717479532,['999'],1,,999.0
602dessert,베이커리,1473389029,"['4.53', '127']",2,4.53,127.0
역전할머니맥주 서울일원점,"맥주,호프",1570808476,"['4.55', '177']",2,4.55,177.0
교촌치킨 일원1동점,"치킨,닭강정",1405208166,"['4.44', '431']",2,4.44,431.0
파파손돈까스일원점,돈가스,37378896,['217'],1,,217.0
일언주먹고기,"육류,고기요리",1811892717,['80'],1,,80.0
본죽 일원점,죽,12987731,"['4.01', '306']",2,4.01,306.0
초원양꼬치,양꼬치,30823972,"['4.58', '171']",2,4.58,171.0
파파존스 수서점,피자,11684850,"['4.42', '340']",2,4.42,340.0
주래등,중식당,33879512,"['4.27', '299']",2,4.27,299.0
플룬,"카페,디저트",1597346994,"['4.51', '262']",2,4.51,262.0
일원동마라탕,중식당,1763149883,"['4.43', '176']",2,4.43,176.0
맛있는돈까스,돈가스,20627521,"['4.39', '570']",2,4.39,570.0
꼬꾸이 누룽지 통닭구이 일원점,"치킨,닭강정",1697565661,"['4.29', '255']",2,4.29,255.0
달빛오징어광어 일원동점,달빛오징어광어,1787434950,"['4.38', '153']",2,4.38,153.0
용기사식당,기사식당,20622687,"['4.29', '333']",2,4.29,333.0
샌드리아 일원점,샌드위치,1480424547,"['4.54', '311']",2,4.54,311.0
롯데리아 강남일원점,햄버거,1581481490,['999'],1,,999.0
카페 단비,"카페,디저트",37927939,"['4.38', '96']",2,4.38,96.0
용천옛날통닭,"치킨,닭강정",1753961040,"['4.38', '425']",2,4.38,425.0
우리집닭강정 일원점,"치킨,닭강정",33703614,"['4.39', '334']",2,4.39,334.0
비앤씨도서관카페,북카페,1636500070,"['4.47', '86']",2,4.47,86.0
스프링가든 일원점,카페,1257013693,"['4.8', '25']",2,4.8,25.0
도미노피자 일원점,피자,37910251,"['4.45', '579']",2,4.45,579.0
가장맛있는족발 일원점,"족발,보쌈",1488001755,"['4.41', '205']",2,4.41,205.0
공원분식,종합분식,20632742,"['4.33', '143']",2,4.33,143.0
풍천민물장어,"장어,먹장어요리",38515201,"['4.26', '915']",2,4.26,915.0
경성경양식 일원점,양식,1152566078,['13'],1,,13.0
신마포갈매기 일원점,돼지고기구이,33444420,"['4.28', '206']",2,4.28,206.0
커스텀커피 개포점,카페,1160911425,['214'],1,,214.0
황금소 일원점,소고기구이,1947612478,"['4.3', '125']",2,4.3,125.0
시골애청국장,"찌개,전골",1027734936,"['4.34', '317']",2,4.34,317.0
이삭토스트 일원점,토스트,38227419,"['4.62', '160']",2,4.62,160.0
숙성회전문 스시류 일원점,"초밥,롤",1475395878,"['4.47', '426']",2,4.47,426.0
써브웨이 대청점점,샌드위치,20709267,"['4.36', '999']",2,4.36,999.0
KFC 일원동점,햄버거,1116538094,"['4.27', '999']",2,4.27,999.0
배스킨라빈스 일원점,아이스크림,30824577,"['4.48', '999']",2,4.48,999.0
생활맥주 강남일원점,"맥주,호프",1252838725,"['4.31', '96']",2,4.31,96.0
본도시락 일원점,"도시락,컵밥",987515422,"['4.38', '156']",2,4.38,156.0
방배김밥 일원점,김밥,1974411190,['157'],1,,157.0
동보성,중식당,32261025,"['4.3', '450']",2,4.3,450.0
연안식당 강남일원점,"해물,생선요리",1121143289,"['4.29', '341']",2,4.29,341.0
이디야 일원동점,카페,36508372,"['4.34', '703']",2,4.34,703.0
이모네정육식당,정육식당,37868293,"['4.36', '268']",2,4.36,268.0
팔도실비집 일원점,포장마차,1178591617,"['4.44', '65']",2,4.44,65.0
영영상점 일원10호상점,밀키트,1334272333,"['24', '209']",2,24,209.0
가마치통닭 대모산역점,"치킨,닭강정",1523398286,['152'],1,,152.0
죠샌드위치 일원역점,샌드위치,1750764445,"['4.41', '461']",2,4.41,461.0
장수순대국,"순대,순댓국",31400591,"['4.44', '506']",2,4.44,506.0
가마치통닭 일원점,"치킨,닭강정",1747410768,['152'],1,,152.0
커피인류 개포점,카페,1930752533,['249'],1,,249.0
피자스쿨 일원점,피자,38230538,['284'],1,,284.0
페리카나 일원동점,"치킨,닭강정",1613427419,['25'],1,,25.0
네세서리 커피 로스터스,"카페,디저트",1742237485,"['4.63', '139']",2,4.63,139.0
푸라닭 일원점,"치킨,닭강정",1567666061,"['4.21', '101']",2,4.21,101.0
누렁국수,국수,1490220108,"['4.46', '235']",2,4.46,235.0
랜드마크,"맥주,호프",35743897,"['4.1', '95']",2,4.1,95.0
김영희강남동태찜 일원점,"해물,생선요리",1219362639,"['4.4', '35']",2,4.4,35.0
커피트리,"카페,디저트",1912019636,"['4.49', '118']",2,4.49,118.0
맛나분식,종합분식,18850198,"['3.92', '95']",2,3.92,95.0
일원산곰장어,한식,1983177224,"['4.71', '56']",2,4.71,56.0
문어가,"해물,생선요리",1869845398,['31'],1,,31.0
혜성손만두 강남점,만두,1314255520,"['4.43', '533']",2,4.43,533.0
치어스 강남일원점,"맥주,호프",1719319212,"['4.71', '73']",2,4.71,73.0
홍루이젠 일원점,샌드위치,1145888785,"['4.33', '64']",2,4.33,64.0
미식가횟집,생선회,1781807276,"['4.68', '57']",2,4.68,57.0
메가MGC커피 디에이치자이개포점,카페,1197084039,['802'],1,,802.0
탐앤탐스 일원점,카페,36257380,"['4.33', '650']",2,4.33,650.0
본가 일원점,소고기구이,18537545,"['4.21', '212']",2,4.21,212.0
명동칼국수샤브샤브 일원점,"칼국수,만두",31197368,"['4.06', '227']",2,4.06,227.0
스마일명품찹쌀꽈배기 일원점,스마일명품찹쌀꽈배기,1081099389,"['4.45', '359']",2,4.45,359.0
자주포차,포장마차,33770961,"['4.72', '54']",2,4.72,54.0
쌀어묵공방 강남일원점,분식,1279016044,"['4.31', '284']",2,4.31,284.0
착한왕갈비탕,갈비탕,20629616,"['4.23', '186']",2,4.23,186.0
바르다김선생 디에이치자이개포점,분식,1821047675,['278'],1,,278.0
Azit901,"카페,디저트",1158905798,"['4.55', '163']",2,4.55,163.0
오마뎅 DH개포자이점,분식,1469013697,['122'],1,,122.0
홍콩반점0410 일원점,중식당,1562916743,['27'],1,,27.0
소문난숯불갈비,"육류,고기요리",32261004,"['4.04', '91']",2,4.04,91.0
김준석꼬치,"오뎅,꼬치",20629575,"['4.51', '144']",2,4.51,144.0
한벽루 전주콩나물국밥,국밥,1247598293,"['4.3', '483']",2,4.3,483.0
완산골명가 일원점,국밥,34098388,"['4.25', '328']",2,4.25,328.0
굽네치킨 일원1.2동점,"치킨,닭강정",1964232130,['68'],1,,68.0
떡볶이참잘하는집 떡참 강남일원점,분식,1209175101,['133'],1,,133.0
미칠비루 디저트 아뜰리에,카페,1641213468,"['4.55', '169']",2,4.55,169.0
혜화시장 일원점,요리주점,1190654899,['21'],1,,21.0
호식이두마리치킨 일원점,"치킨,닭강정",20967452,['342'],1,,342.0
카페 카르페디엠,카페,38324968,"['4.32', '165']",2,4.32,165.0
명가뼈다귀감자탕,감자탕,18849305,"['4.08', '118']",2,4.08,118.0
